ocid,n_item,descripcion_item,cantidad,unidad_medida,fecha_convocatoria,fecha_buena_pro,fecha_suscripcion,monto_referencial,monto_adjudicado,monto_contratado,monto_adicional,ruc_comprador,nombre_comprador,departamento_comprador,red_candidato,red_metodo,ruc_proveedor,nombre_proveedor,metodo_contratacion,detalles_metodo,causal_cd,es_contratacion_directa,estado_adjudicacion,tiene_adenda,anio_fiscal,_fuente,_codigoconvocatoria,_descripcion_proceso,_departamento_item,_estado_item,_ratio_adicional,_monto_reduccion,_monto_prorroga,_monto_complementario
ocds-dgv273-seacev3-2025-2543-1113612,4,PREDNISONA 50 mg TAB,769000.0,Unidad,2025-04-21,2025-11-12,,253770.0,169180.0,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20509882101,CORPORACION ALESSANDRA SOCIEDAD ANONIMA CERRADA - CORPORACION ALESSANDRA S.A.C.,open,Subasta Inversa Electrónica,,False,,False,2025,PROCESO,1113612,CONTRATACIÓN DEL SUMINISTRO DE PRODUCTOS FARMACÉUTICOS PARA LOS ESTABLECIMIENTOS DE SALUD DE LAS REDES ASISTENCIALES DE ESSALUD-4 ÍTEMS.,MULTIDEPARTAMENTAL,Consentido,,,,
ocds-dgv273-seacev3-2025-2543-1171217,1,"ADQUISICION DE MEDICAMENTOS FUERA DEL PETITORIO, RED ASISTENCIAL PUNO (PERTUZUMAB 420 mg / 14 mL AMP)",1.0,Unidad,2025-11-19,2025-12-02,2025-12-05,59464.0,59464.0,59464.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL PUNO,NOMBRE_TEXTO,20100061474,REPRESENTACIONES DECO S.A.C,open,Licitación Pública Abreviada,,False,,False,2025,PROCESO,1171217,"ADQUISICION DE MEDICAMENTOS FUERA DEL PETITORIO, RED ASISTENCIAL PUNO.",PUNO,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1113445,1,ADQUISICION DE MEDICAMENTO NO INCLUIDO EN  PETITORIO (RIBOCICLIB 200MG) COMPRA LOCAL RALL,378.0,Unidad,2025-04-21,2025-04-30,2025-05-15,78748.74,78748.74,78748.74,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20523951603,LABORATORIOS SIEGFRIED S.A.C.,direct,Contratación Directa,,True,,False,2025,PROCESO,1113445,ADQUISICION DE MEDICAMENTO NO INCLUIDO EN  PETITORIO (RIBOCICLIB 200MG) COMPRA LOCAL RALL,LA LIBERTAD,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1178035,1,ADQUISICI¿N DE CANISTER Y AP¿SITO DE POLIUTERANO CON EQUIPOS EN CESI¿N DE USO PARA EL SERVICIO DE CIRUG¿A GENERAL DEL HOSPITAL NACIONAL RAMIRO PRIALE PRIALE DE LA RED ASISTENCIAL JUN¿N -ESSALUD,312.0,Unidad,2025-12-19,2026-04-13,2026-04-30,244800.0,234480.0,234480.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL JUNÍN,NOMBRE_TEXTO,20503662869,TAGUMEDICA S.A.,open,Licitación Pública Abreviada,,False,,False,2025,PROCESO,1178035,ADQUISICIÓN DE CANISTER Y APÓSITO DE POLIUTERANO CON EQUIPOS EN CESIÓN DE USO PARA EL SERVICIO DE CIRUGÍA GENERAL DEL HOSPITAL NACIONAL RAMIRO PRIALE PRIALE DE LA RED ASISTENCIAL JUNÍN -ESSALUD,JUNIN,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1152971,1,"SUMINISTRO DE REACTIVOS - BIOLOGIA MOLECULAR PARA DENGUE, CHIKUNGUYA Y ZIKA CON EQUIPO CESION EN USO AUTOMATIZADO.",1200.0,Unidad,2025-09-23,2026-01-16,2026-02-05,336000.0,216000.0,216000.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL LORETO,NOMBRE_TEXTO,20107914995,INMUNOCHEM SAC,open,Licitación Pública Abreviada,,False,,False,2025,PROCESO,1152971,"CONTRATACIÓN DE SUMINISTRO DE REACTIVOS CON EQUIPOS CESIÓN EN USO AUTOMATIZADOS PARA DIAGNOSTICO DE DENGUE, CHIKUNGUNYA Y ZIKA ¿ SERVICIO DE PATOLOGÍA CLÍNICA Y ANATOMIA PATOLÓGICA ¿ HOSPITAL III IQUITOS ¿ RED ASISTENCIAL LORETO ¿ APROBADO POR CEABE POR ENTREGAS ¿ 12 MESES",LORETO,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1112602,1,ADQUISICION DE EQUIPAMIENTO BIOMEDICO CONSIDERADO COMO OTROS GASTOS DE CAPITAL - OGK - VIDEO COLPOSCOPIO PARA LA RED ASISTENCIAL MOYOBAMBA,1.0,Unidad,2025-04-21,2025-05-07,2025-05-26,51150.0,40200.0,40200.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL MOYOBAMBA,NOMBRE_TEXTO,20102032871,MANUFACTURA MEDICA Y ORTOPEDIA S.A.C.,open,Adjudicación Simplificada,,False,,False,2025,PROCESO,1112602,ADQUISICION DE EQUIPAMIENTO BIOMEDICO CONSIDERADO COMO OTROS GASTOS DE CAPITAL-OGK-VIDEO COLPOSCOPIO PARA LA RED ASISTENCIAL MOYOBAMBA,SAN MARTIN,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1148529,1,"AMFOTERICINA B, 50 mg, INYECTABLE",6960.0,Unidad,2025-08-27,2025-09-17,2025-10-06,156551.28,96744.0,96744.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20522069877,PHARMARIS PERU S.A.C.,open,Adjudicación Simplificada,,False,,False,2025,PROCESO,1148529,"CONTRATACION DE SUMINISTRO DE PRODUCTOS FARMACEUTICOS, PARA LOS ESTABLECIMIENTOS DE SALUD DE LAS REDES ASISTENCIALES DE ESSALUD 39 ITEMS-12 ITEMS DERIVADO DE LA SUBASTA INVERSA N°24-2024-ESSALUD/CEABE-1",LIMA,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1176783,1,ADQUISICION DE MATERIAL MEDICO COMPRA LOCAL GRAPADORAS Y RECARGA PARA GRAPADORAS,353.0,Unidad,2025-12-05,2026-03-17,,274230.0,274230.0,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL LA LIBERTAD,NOMBRE_TEXTO,20307704049,CARDIO EQUIPOS E.I.R.L.,open,Licitación Pública Abreviada,,False,,False,2025,PROCESO,1176783,ADQUISICION DE MATERIAL MEDICO COMPRA LOCAL GRAPADORAS Y RECARGA PARA GRAPADORAS DE LA RED ASISTENCIAL LA LIBERTAD,LA LIBERTAD,Consentido,,,,
ocds-dgv273-seacev3-2025-2543-1183697,1,set de sutura de menisco,60.0,Unidad,2025-12-31,2026-01-20,2026-02-09,123900.0,123000.0,123000.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL TACNA,NOMBRE_TEXTO,20607531600,BIOCELLS GENOMICS SOCIEDAD ANONIMA CERRADA - BIOGENOMICS S.A.C.,open,Licitación Pública Abreviada,,False,,False,2025,PROCESO,1183697,ADQUISICION DE SET DE SUTURA DE MENISCO PARA EL SERVICIO DE TRAUMATOLOGIA DE LA RED  ASISTENCIAL TACNA,TACNA,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1171576,1,LENTE PLEGABLE PARA FACOEMULSIFICACION,840.0,Unidad,2025-11-20,2026-03-19,2026-03-30,303706.2,259560.0,259560.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL JUNÍN,NOMBRE_TEXTO,20212561534,ALCON PHARMACEUTICAL DEL PERU SA,open,Licitación Pública Abreviada,,False,,False,2025,PROCESO,1171576,ADQUISICIÓN DE SUMINISTRO DE DISPOSITIVOS MÉDICOS - LENTE PLEGABLE PARA FACOEMULSIFICACIÓN PARA LA UNIDAD DE OFTALMOLOGÍA DEL HOSPITAL NACIONAL RAMIRO PRIALÉ PRIALÉ DE LA RED ASISTENCIAL JUNÍN -ESSALUD,JUNIN,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1112871,1,IRBESARTAN 150 mg TAB,57616700.0,Unidad,2025-04-21,2025-06-26,2025-07-24,15556509.0,5490000.0,5490000.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20100220700,DIMEXA S.A.,open,Subasta Inversa Electrónica,,False,,False,2025,PROCESO,1112871,CONTRATACIÓN DEL SUMINISTRO DE PRODUCTOS FARMACÉUTICOS PARA LOS ESTABLECIMIENTOS DE SALUD DE LAS REDES ASISTENCIALES DE ESSALUD -ÍTEM: IRBESARTÁN 150 MG.,MULTIDEPARTAMENTAL,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1178694,1,LENTE PLEGABLE PARA FACOEMULSIFICACION,840.0,Unidad,2025-12-15,2026-05-04,,285600.0,313412.4,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20212561534,ALCON PHARMACEUTICAL DEL PERU SA,open,Licitación Pública,,False,,False,2025,PROCESO,1178694,CONTRATACIÓN DE SUMINISTRO DE MATERIAL MÉDICO DE LA ESPECIALIDAD OFTALMOLOGÍA PARA ABASTECIMIENTO Y DISTRIBUCIÓN DEL HNAAA DE LA RPL,LAMBAYEQUE,Consentido,,,,
ocds-dgv273-seacev3-2025-2543-1182044,1,ADQUISICI¿N ANUAL DE REACTIVOS DE IDENTIFICACION + ANTIBIOGRAMA PARA EL SERVICIO DE PATOLOGIA DEL HOSPITAL NACIONAL RAMIRO PRIALE PRIALE,7940.0,Unidad,2025-12-29,2026-04-10,,617975.0,587560.0,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20553853355,SIMED PERU S.A.C.,open,Licitación Pública,,False,,False,2025,PROCESO,1182044,ADQUISICIÓN ANUAL DE REACTIVOS DE IDENTIFICACION + ANTIBIOGRAMA CON EQUIPO EN CESION DE USO PARA EL SERVICIO DE PATOLOGIA DEL HOSPITAL NACIONAL RAMIRO PRIALE PRIALE,JUNIN,Consentido,,,,
ocds-dgv273-seacev3-2025-2543-1148529,11,"SULFATO DE MAGNESIO, 20%, INYECTABLE, 10 mL",269015.0,Unidad,2025-08-27,2025-09-17,2025-10-09,849818.39,295916.5,295916.5,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20100018625,MEDIFARMA S A,open,Adjudicación Simplificada,,False,,False,2025,PROCESO,1148529,"CONTRATACION DE SUMINISTRO DE PRODUCTOS FARMACEUTICOS, PARA LOS ESTABLECIMIENTOS DE SALUD DE LAS REDES ASISTENCIALES DE ESSALUD 39 ITEMS-12 ITEMS DERIVADO DE LA SUBASTA INVERSA N°24-2024-ESSALUD/CEABE-1",LIMA,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1176253,1,TIJERA DE ACERO INOXIDABLE COAGULANTE LAPAROSONICA CURVA 23 cm APROX. PARA USO QUIRURGICO,18.0,Unidad,2025-12-04,2026-04-13,,57231.18,61596.0,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL LA LIBERTAD,NOMBRE_TEXTO,20502853750,COVIDIEN PERU S.A.,open,Licitación Pública Abreviada,,False,,False,2025,PROCESO,1176253,CONTRATACION DE DISPOSITIVOS MEDICOS TIJERA COAGULANTE ULTRASONICA DE 5 MM PARA LA RED ASISTENCIAL LA LIBERTAD,LA LIBERTAD,Consentido,,,,
ocds-dgv273-seacev3-2025-2543-1173120,1,AMOXICILINA 500 mg TAB,7824600.0,Unidad,2025-11-25,2026-04-07,,0.0,611883.72,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,99999999999,OFUSCADO,open,Subasta Inversa Electrónica,,False,,False,2025,PROCESO,1173120,"CONTRATACION DE SUMINISTRO DE PRODUCTOS FARMACEUTICOS, PARA LOS ESTABLECIMIENTOS DE SALUD EN LAS REDES ASISTENCIALES DE ESSALUD-7 ITEMS",LIMA,Consentido,,,,
ocds-dgv273-seacev3-2025-2543-1097426,4,AMOXICILINA + ACIDO CLAVULANICO 250 MG + 62.5MG/5ML X 60 ML+DOSIFICADOR FR,250074.0,Unidad,2025-03-13,2025-12-19,2026-01-23,2297929.99,862005.07,862005.07,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20111611891,HANAI SRL,open,Subasta Inversa Electrónica,,False,,False,2025,PROCESO,1097426,CONTRATACIÓN DEL SUMINISTRO DE PRODUCTOS FARMACÉUTICOS PARA LOS ESTABLECIMIENTOS DE SALUD DE LAS REDES ASISTENCIALES DE ESSALUD-37 ÍTEMS.,MULTIDEPARTAMENTAL,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1111899,1,DIESEL B5 S-50,90000.0,Galon,2025-04-21,2025-05-07,2025-05-29,1529100.0,1118000.0,1118000.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL PIURA,NOMBRE_TEXTO,20609721546,ESTACIONES DON BOSCO SOCIEDAD ANÓNIMA CERRADA,open,Subasta Inversa Electrónica,,False,,False,2025,PROCESO,1111899,"SUMINISTRO DE DIÉSEL B5 S-50, PARA LOS GENERADORES DE VAPOR (CALDERAS) Y GENERADORES DE EMERGENCIA (GRUPOS ELECTRÓGENOS) DE LOS ESTABLECIMIENTOS DE SALUD DE LA RED ASISTENCIAL PIURA",PIURA,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1177115,5,"ADQUISICI¿N DE SENSOR DE SATURACI¿N DE OXIGENO ADULTO, BATERIA 9.6V, Typ 2900mAh / Min. 2700 mAh) PARA MONITOR DE FUNCIONES VITALES, CABLE PARA PACIENTES DE MONITOR CARDIACO Y BRAZALETE PARA PRESION NO INVASIVA ADULTO PARA MONITOR DE FUNCIONES VITALE",69.0,Unidad,2025-12-11,2026-04-13,,74235.0,73550.0,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED PRESTACIONAL LAMBAYEQUE,NOMBRE_TEXTO,20493132416,BIOTECNOLOGIC IMPORT S.A.C.,open,Licitación Pública,,False,,False,2025,PROCESO,1177115,ADQUISICION DE REPUESTOS PARA MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE EQUIPOS BIOMEDICOS GRUPO B - EQUIPOS DE SOPORTE DE VIDA Y HOSPITALIZACION - RED PRESTACIONAL LAMBAYEQUE,LAMBAYEQUE,Consentido,,,,
ocds-dgv273-seacev3-2025-2543-1177958,1,"ADQUISICI¿N DE KIT DE PAPILOMA VIRUS HUMANO TIPIFICACION BIOMOLECULAR, CON EQUIPO EN CESI¿N DE USO DE DETECCI¿N MOLECULAR PARA AGENTES INFECCIOSOS PARA LAS IPRESS DE LA RED ASISTENCIAL JUN¿N",1700.0,Unidad,2025-12-17,2026-04-10,,544000.0,441354.0,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL JUNÍN,NOMBRE_TEXTO,20376181015,BECTON DICKINSON DEL URUGUAY SA SUC PERU,open,Licitación Pública,,False,,False,2025,PROCESO,1177958,"ADQUISICIÓN DE KIT DE PAPILOMA VIRUS HUMANO TIPIFICACION BIOMOLECULAR, CON EQUIPO EN CESIÓN DE USO DE DETECCIÓN MOLECULAR PARA AGENTES INFECCIOSOS PARA LAS IPRESS DE LA RED ASISTENCIAL JUNÍN",JUNIN,Consentido,,,,
ocds-dgv273-seacev3-2025-2543-1178064,1,ADQUISICI¿N DE OPTICAS DE 30¿ PARA EL SERVICIO DE UROLOGIA DEL HOSPITAL NACIONAL GUILLERMO ALMENARA IRIGOYEN,12.0,Unidad,2025-12-12,2025-12-24,,234000.0,228000.0,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20563270617,ALTA TECNOLOGIA MEDICAL SOCIEDAD ANONIMA CERRADA - ALTA TECNOLOGIA MEDICAL S.A.C.,open,Licitación Pública Abreviada,,False,,False,2025,PROCESO,1178064,ADQUISICIÓN DE OPTICAS DE 30° PARA EL SERVICIO DE UROLOGIA DEL HOSPITAL NACIONAL GUILLERMO ALMENARA IRIGOYEN,LIMA,Consentido,,,,
ocds-dgv273-seacev3-2025-2543-1153999,5,ALIMENTO PARA DIABETICO EN POLVO,734400.0,Gramo,2025-09-24,2026-03-02,,65688.41,68299.2,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20100096936,ABBOTT LABORATORIOS SA,open,Licitación Pública,,False,,False,2025,PROCESO,1153999,ADQUISICION DE VIVERES MISCELANEO PARA EL SERVICIO DE NUTRICION DEL HNGAI,LIMA,Consentido,,,,
ocds-dgv273-seacev3-2025-2543-1169077,6,SISTEMA HOLTER,1.0,Unidad,2025-11-12,2026-03-05,,237000.0,65500.0,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20102032951,A JAIME ROJAS REPRESENTACIONES GRLES S A,open,Licitación Pública,,False,,False,2025,PROCESO,1169077,"ADQUISICIÓN DE EQUIPAMIENTO BIOMÉDICO ¿CARDIOLOGÍA¿ PARA LA IMPLEMENTACIÓN DEL PROYECTO DE INVERSIÓN: ¿CREACIÓN DE LOS SERVICIOS DEL HOSPITAL DEL ALTIPLANO DE LA REGIÓN DE PUNO- ESSALUD, DISTRITO DE PUNO, PROVINCIA DE PUNO, DEPARTAMENTO DE PUNO¿ CON CUI N° 2300016",LIMA,Consentido,,,,
ocds-dgv273-seacev3-2025-2543-1158329,1,"MEDICAMENTOS NO INCLUIDOS EN EL PETITORIO FARMACOL¿GICO (RIBOCICLIB) DEL HOSPITAL DE ALTA COMPLEJIDAD VIRGEN DE LA PUERTA DE LA RED ASISTENCIAL LA LIBERTAD,",1890.0,Unidad,2025-10-07,2025-10-17,2025-10-27,393743.7,393743.7,393743.7,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL LA LIBERTAD,NOMBRE_TEXTO,20100061474,REPRESENTACIONES DECO S.A.C,direct,Contratación Directa,,True,,False,2025,PROCESO,1158329,ADQUISICIÓN DE MEDICAMENTOS NO INCLUIDOS EN EL PETITORIO FARMACOLÓGICO (RIBOCICLIB) DEL HOSPITAL DE ALTA COMPLEJIDAD VIRGEN DE LA PUERTA DE LA RED ASISTENCIAL LA LIBERTAD,LA LIBERTAD,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1153999,1,ABARROTES,116400.0,Unidad,2025-09-24,2026-03-02,,518583.24,414588.0,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20510139560,ABALFRESH SOCIEDAD ANONIMA CERRADA,open,Licitación Pública,,False,,False,2025,PROCESO,1153999,ADQUISICION DE VIVERES MISCELANEO PARA EL SERVICIO DE NUTRICION DEL HNGAI,LIMA,Consentido,,,,
ocds-dgv273-seacev3-2025-2543-1169077,2,EQUIPO DE GASTO CARDIACO,3.0,Unidad,2025-11-12,2026-03-05,,570000.0,570000.0,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20502130723,DIVCOM S.A.C.,open,Licitación Pública,,False,,False,2025,PROCESO,1169077,"ADQUISICIÓN DE EQUIPAMIENTO BIOMÉDICO ¿CARDIOLOGÍA¿ PARA LA IMPLEMENTACIÓN DEL PROYECTO DE INVERSIÓN: ¿CREACIÓN DE LOS SERVICIOS DEL HOSPITAL DEL ALTIPLANO DE LA REGIÓN DE PUNO- ESSALUD, DISTRITO DE PUNO, PROVINCIA DE PUNO, DEPARTAMENTO DE PUNO¿ CON CUI N° 2300016",LIMA,Consentido,,,,
ocds-dgv273-seacev3-2025-2543-1105997,1,MINIPLACAS,1.0,Unidad,2025-04-04,2025-05-30,2025-06-23,935321.7,780150.0,780150.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL CUSCO,NOMBRE_TEXTO,20251267341,GIAL MEDICA E.I.R.L.,open,Adjudicación Simplificada,,False,,False,2025,PROCESO,1105997,ADQUISICION DE MATERIAL MÉDICO PARA EL SERVICIO DE CIRUGÍA CABEZA Y CUELLO DEL HNAGV DE LA RED ASISTENCIAL CUSCO (ITEM 2 MINIPLACAS),CUSCO,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1180633,1,HOJA PARA RECORTADOR DE VELLO 3.5 MM.,5580.0,Unidad,2025-12-22,2026-01-21,2026-01-30,110316.0,95752.8,95752.8,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20263368992,CYMED MEDICAL SAC,open,Licitación Pública Abreviada,,False,,False,2025,PROCESO,1180633,"CONTRATACIÓN DE SUMINISTRO HOJA PARA RECORTADOR DE VELLO Y CAMPO ESTÉRIL QUIRÚRGICO AUTOADHESIVO GRANDE PARA EL INSTITUTO NACIONAL CARDIOVASCULAR  ""CARLOS ALBERTO PESCHIERA CARRILLO""-INCOR.",LIMA,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1133254,1,OXIGENO MEDICINAL LIQUIDO,96000.0,M3,2025-07-15,2025-08-21,2025-09-05,556800.0,518400.0,518400.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL CUSCO,NOMBRE_TEXTO,20338570041,LINDE PERU S.R.L.,open,Licitación Pública,,False,,False,2025,PROCESO,1133254,CONTRATACION DEL SUMINISTRO DE OXIGENO MEDICINAL LIQUIDO PARA EL HOSPITAL NACIONAL ADOLFO GUEVARA VELASCO Y CENTROS ASISTENCIALES DE LA RED ASISTENCIAL CUSCO.,CUSCO,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1182647,1,OLAPARIB 150 mg TAB,720.0,Unidad,2025-12-30,2026-03-04,,170532.0,108000.0,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED PRESTACIONAL SABOGAL,NOMBRE_TEXTO,20518036123,DROGUERIA LABORATORIOS PHARMEX SAC,open,Licitación Pública Abreviada,,False,,False,2025,PROCESO,1182647,ADQUISICION POR PACIENTE DEL MEDICAMENTO FUERA DE PETITORIO 10350193 OLAPARIB 150 MG TB PARA EL SERVICIO DE ONCOLOGIA DE LA GERENCIA CLINICA DEL HOSPITAL NACIONAL ALBERTO SABOGAL SOLOGUREN DE LA RED PRESTACIONAL SABOGAL,CALLAO,Consentido,,,,
ocds-dgv273-seacev3-2025-2543-1150271,2,CAT¿TER DE DRENAJE PERCUT¿NEO 12.0 FR,613.0,Unidad,2025-09-11,2026-04-08,,196160.0,147120.0,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20601541034,INCARMED S.A.C.,open,Licitación Pública,,False,,False,2025,PROCESO,1150271,CONTRATACION DEL SUMINISTRO DE DISPOSITIVOS MÉDICO PARA EL ABASTECIMIENTO Y DISPENSACIÓN EN LOS ESTABLECIMIENTOS DE SALUD A NIVEL NACIONAL PARA LA ATENCION DE LOS ASEGURADOS Y DERECHOHABIENTES POR UN PERIODO DE DOCE (12) MESES MATERIAL MEDICO - 04 ITEMS,LIMA,Consentido,,,,
ocds-dgv273-seacev3-2025-2543-1171677,2,Circuito paciente B6400,180.0,Unidad,2025-11-20,2026-04-23,,54000.0,54000.0,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20511549249,NOVA MEDICAL S.A.C.,open,Adjudicación Simplificada,,False,,False,2025,PROCESO,1171677,ADQUISICION DE ACCESORIOS MEDICOS COMPRA ANUAL,LIMA,Consentido,,,,
ocds-dgv273-seacev3-2025-2543-1146859,1,ADQUISICION DE BOLSAS PARA EL SERVICIO DE FARMACIA DE LOS CAS DE LA RPA,7.0,Unidad,2025-08-29,2025-10-06,2025-11-07,1021897.5,995506.4,995506.4,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20451601653,BURCON IMPRESORES Y DERIVADOS SAC,open,Licitación Pública,,False,,False,2025,PROCESO,1146859,ADQUISICION DE BOLSAS PARA EL SERVICIO DE FARMACIA DE LOS CAS DE LA RPA - ESSALUD,LIMA,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1182659,1,SUMINISTRO DE INSUMOS M¿DICOS PARA LA ATENCI¿N DE LOS PACIENTES CON HEMODI¿LISIS DEL HOSPITAL II JORGE RE¿TEGUI DELGADO DE LA RED ASISTENCIAL PIURA.,116820.0,Unidad,2025-12-31,2026-02-11,,8901108.0,8859420.0,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL PIURA,NOMBRE_TEXTO,1764588,CONSORCIO REATEGUI,open,Licitación Pública,,False,,False,2025,PROCESO,1182659,SUMINISTRO DE INSUMOS MÉDICOS PARA LA ATENCIÓN DE LOS PACIENTES CON HEMODIÁLISIS DEL HOSPITAL II JORGE REÁTEGUI DELGADO DE LA RED ASISTENCIAL PIURA.,PIURA,Consentido,,,,
ocds-dgv273-seacev3-2025-2543-1171677,7,Cable para sensor de temperatura,60.0,Unidad,2025-11-20,2026-04-23,,90807.0,103419.92,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20538597121,DRAEGER  PERU   S.A.C.,open,Adjudicación Simplificada,,False,,False,2025,PROCESO,1171677,ADQUISICION DE ACCESORIOS MEDICOS COMPRA ANUAL,LIMA,Consentido,,,,
ocds-dgv273-seacev3-2025-2543-1178998,1,L¿nea p/bomba d/infus.c/volutrol )COD SAP20102444),61600.0,Unidad,2025-12-16,2026-03-05,,1773464.0,1799952.0,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED PRESTACIONAL SABOGAL,NOMBRE_TEXTO,20377339461,B.BRAUN MEDICAL PERU S.A.,open,Licitación Pública,,False,,False,2025,PROCESO,1178998,ADQUISICIÓN POR UN PERIODO DE DOCE (12) MESES DE DISPOSITIVOS MÉDICOS LÍNEAS PARA BOMBA DE INFUSIÓN CON EQUIPO EN CESIÓN DE USO PARA EL DEPARTAMENTO DE ENFERMERÍA DEL HOSPITAL ALBERTO SABOGAL SOLOGUREN DE LA RED PRESTACIONAL SABOGAL 2505LB0041.,CALLAO,Consentido,,,,
ocds-dgv273-seacev3-2025-2543-1183994,5,BATA DE POLIESTER POLAR DE 250 g/m2 TALLA XL PARA PACIENTE,9404.0,Unidad,2025-12-31,2026-03-11,,357352.0,252858.0,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20434095574,COMERCIO & PRODUCCION MILENIUM EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA-C & P MILENIUM E.I.R.L,open,Subasta Inversa Electrónica,,False,,False,2025,PROCESO,1183994,"CONTRATACION DE SUMINISTRO DE ROPA HOSPITALARIA PARA LOS ESTABLECIMIENTOS DE SALUD PARA ESSALUD, PARA ABASTECER POR DOCE (12) MESES-10 ITEMS",LIMA,Consentido,,,,
ocds-dgv273-seacev3-2025-2543-1093622,2,ADQUISICION DE PRODUCTOS DE PANIFICACION - ITEMS 2,163956.0,Unidad,2025-02-28,2025-04-24,2025-05-15,156004.8,133960.8,133960.8,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,10766053918,ACOSTA PAZ FRANCHESCO,open,Adjudicación Simplificada,,False,,False,2025,PROCESO,1093622,ADQUISICIÓN DE PRODUCTOS DE PANIFICACIÓN,AREQUIPA,Contratado,,,,
